id;id_servicio;dias_sem_atencion;hora_inicial;hora_fin;num_afiliados
536;536;D; 06:21:03 ; 08:37:11 ;20
537;537;D; 15:26:14 ; 17:00:33 ;17
538;538;S; 03:51:09 ; 06:08:55 ;28
539;539;V; 14:31:28 ; 15:24:49 ;19
540;540;V; 18:10:00 ; 20:30:30 ;26
541;541;S; 21:44:19 ; 22:30:35 ;25
542;542;S; 23:27:58 ; 12:48:24 ;20
543;543;D; 18:31:15 ; 19:18:26 ;15
544;544;D; 11:29:02 ; 12:06:21 ;15
545;545;D; 11:12:25 ; 13:30:49 ;12
546;546;S; 01:11:13 ; 02:30:46 ;18
547;547;D; 02:45:47 ; 04:11:16 ;2
548;548;M; 19:50:22 ; 20:39:26 ;6
549;549;D; 02:26:42 ; 03:28:52 ;19
550;550;S; 22:19:02 ; 23:40:57 ;6
551;551;I; 11:43:20 ; 12:20:20 ;3
552;552;D; 11:47:00 ; 13:06:25 ;5
553;553;D; 09:03:49 ; 11:06:43 ;16
554;554;D; 04:14:44 ; 06:32:41 ;1
555;555;D; 16:50:32 ; 18:28:02 ;13
556;556;D; 11:12:02 ; 13:35:49 ;21
557;557;I; 20:51:54 ; 22:33:32 ;21
558;558;I; 05:24:48 ; 06:41:00 ;9
559;559;J; 08:04:41 ; 10:33:53 ;1
560;560;S; 14:30:43 ; 15:51:30 ;15
561;561;D; 00:32:54 ; 01:21:26 ;4
562;562;S; 03:48:38 ; 05:56:22 ;25
563;563;D; 23:00:42 ; 12:42:41 ;27
564;564;V; 03:55:17 ; 05:00:26 ;20
565;565;D; 07:07:54 ; 08:35:07 ;6
566;566;D; 04:22:32 ; 06:08:02 ;19
567;567;J; 21:53:52 ; 23:10:51 ;12
568;568;D; 19:48:56 ; 21:04:20 ;29
569;569;S; 13:14:38 ; 14:01:51 ;7
570;570;S; 17:19:21 ; 19:35:53 ;15
571;571;D; 23:43:28 ; 01:12:42 ;23
572;572;D; 19:09:58 ; 21:00:43 ;27
573;573;D; 10:43:01 ; 12:05:39 ;19
574;574;J; 06:52:09 ; 08:26:52 ;11
575;575;D; 10:41:57 ; 12:30:07 ;21
576;576;J; 10:49:17 ; 12:36:43 ;26
577;577;D; 22:09:48 ; 22:59:44 ;2
578;578;D; 03:42:04 ; 05:17:43 ;29
579;579;I; 12:44:54 ; 13:53:39 ;26
580;580;V; 08:30:26 ; 09:49:45 ;2
581;581;S; 18:30:53 ; 20:23:44 ;10
582;582;D; 09:24:29 ; 10:41:56 ;21
583;583;D; 06:31:57 ; 07:57:02 ;24
584;584;V; 00:35:35 ; 01:27:01 ;11
585;585;D; 03:41:45 ; 05:46:35 ;7
586;586;D; 00:36:07 ; 02:08:29 ;26
587;587;J; 03:23:25 ; 04:27:17 ;2
588;588;V; 04:08:49 ; 06:36:09 ;13
589;589;D; 19:19:31 ; 20:34:09 ;16
590;590;D; 14:33:05 ; 16:42:04 ;5
591;591;D; 11:52:57 ; 13:20:24 ;22
592;592;D; 18:50:28 ; 19:58:28 ;26
593;593;D; 18:09:16 ; 18:48:09 ;12
594;594;D; 22:05:30 ; 22:44:50 ;22
595;595;L; 12:17:07 ; 14:27:00 ;6
596;596;S; 14:12:46 ; 15:40:10 ;9
597;597;D; 18:07:03 ; 20:21:19 ;27
598;598;I; 23:56:50 ; 01:31:07 ;3
599;599;D; 06:13:49 ; 07:06:17 ;2
600;600;I; 19:55:07 ; 21:18:34 ;10
601;601;S; 12:27:34 ; 13:47:37 ;18
602;602;S; 21:04:44 ; 22:08:35 ;13
603;603;D; 19:24:05 ; 21:51:34 ;24
604;604;D; 18:12:08 ; 19:23:45 ;20
605;605;J; 08:25:27 ; 10:53:44 ;12
606;606;D; 18:06:17 ; 19:46:18 ;8
607;607;S; 06:43:56 ; 07:15:24 ;21
608;608;D; 11:18:00 ; 12:37:45 ;13
609;609;S; 23:27:52 ; 12:43:54 ;26
610;610;D; 10:29:04 ; 12:36:07 ;11
611;611;S; 17:58:13 ; 19:59:22 ;30
612;612;V; 13:42:45 ; 16:01:05 ;28
613;613;D; 19:28:35 ; 20:44:31 ;28
614;614;S; 05:38:42 ; 06:38:02 ;2
615;615;D; 09:29:57 ; 11:45:44 ;19
616;616;D; 06:16:40 ; 07:09:00 ;8
617;617;D; 06:27:32 ; 08:11:48 ;6
618;618;S; 05:01:22 ; 05:52:25 ;1
619;619;S; 04:42:20 ; 05:46:52 ;22
620;620;D; 18:38:53 ; 19:14:04 ;10
621;621;S; 16:31:43 ; 17:21:54 ;8
622;622;D; 06:17:02 ; 07:16:29 ;18
623;623;D; 05:53:37 ; 06:32:50 ;12
624;624;D; 11:43:01 ; 13:09:57 ;2
625;625;D; 14:44:03 ; 17:07:19 ;17
626;626;D; 19:17:29 ; 20:25:18 ;6
627;627;D; 02:46:51 ; 03:36:35 ;12
628;628;D; 08:20:22 ; 09:38:13 ;17
629;629;D; 20:16:37 ; 21:55:15 ;4
630;630;S; 03:43:13 ; 06:03:13 ;24
631;631;D; 00:30:03 ; 01:08:37 ;12
632;632;I; 08:15:19 ; 09:20:50 ;29
633;633;S; 09:51:47 ; 12:18:02 ;28
634;634;J; 22:26:55 ; 12:41:30 ;8
635;635;V; 13:50:12 ; 15:06:47 ;22
636;636;D; 22:43:23 ; 01:00:06 ;13
637;637;M; 22:48:05 ; 12:15:02 ;3
638;638;D; 16:44:28 ; 18:37:20 ;19
639;639;S; 10:48:30 ; 11:47:04 ;9
640;640;I; 16:50:14 ; 18:23:07 ;28
641;641;V; 22:18:27 ; 23:36:19 ;2
642;642;D; 12:12:49 ; 13:35:37 ;19
643;643;D; 23:26:52 ; 12:04:38 ;13
644;644;D; 02:13:44 ; 02:45:22 ;30
645;645;S; 18:37:34 ; 20:13:53 ;4
646;646;D; 03:53:08 ; 06:18:43 ;30
647;647;S; 12:02:44 ; 01:57:36 ;28
648;648;D; 05:42:08 ; 07:03:37 ;14
649;649;I; 20:41:15 ; 22:43:49 ;8
650;650;V; 16:01:58 ; 18:06:52 ;28
651;651;D; 05:44:31 ; 07:55:21 ;25
652;652;D; 15:03:39 ; 17:03:58 ;4
653;653;V; 12:58:09 ; 13:37:12 ;8
654;654;S; 06:36:29 ; 08:42:47 ;24
655;655;M; 18:12:17 ; 20:12:12 ;22
656;656;D; 16:20:44 ; 17:33:09 ;8
657;657;D; 08:58:23 ; 09:57:41 ;12
658;658;I; 13:30:35 ; 14:37:17 ;24
659;659;S; 21:37:18 ; 12:04:12 ;24
660;660;S; 11:01:12 ; 12:46:47 ;4
661;661;S; 07:04:25 ; 09:20:08 ;24
662;662;D; 07:09:20 ; 08:49:54 ;19
663;663;D; 09:36:46 ; 11:15:07 ;10
664;664;D; 22:41:22 ; 12:15:03 ;15
665;665;J; 02:51:44 ; 04:11:20 ;1
666;666;D; 16:09:57 ; 17:51:00 ;14
667;667;D; 10:41:53 ; 12:39:24 ;19
668;668;M; 17:49:49 ; 18:31:55 ;23
669;669;D; 10:24:48 ; 12:02:37 ;26
670;670;D; 18:07:36 ; 20:31:47 ;8
671;671;D; 03:17:00 ; 04:48:18 ;17
672;672;D; 15:38:08 ; 16:08:19 ;10
673;673;D; 15:51:36 ; 16:40:35 ;2
674;674;S; 01:00:52 ; 02:37:16 ;10
675;675;D; 13:48:56 ; 15:15:24 ;29
676;676;D; 01:20:25 ; 02:07:14 ;19
677;677;S; 10:20:26 ; 11:36:47 ;14
678;678;D; 06:31:49 ; 08:16:59 ;4
679;679;D; 17:51:29 ; 18:59:22 ;23
680;680;D; 15:40:19 ; 16:16:30 ;1
681;681;S; 20:04:53 ; 20:37:10 ;18
682;682;S; 17:26:20 ; 19:04:48 ;9
683;683;D; 08:36:05 ; 09:45:18 ;6
684;684;S; 19:08:30 ; 20:46:46 ;28
685;685;S; 19:44:13 ; 21:10:28 ;2
686;686;V; 15:16:41 ; 16:35:09 ;15
687;687;D; 02:22:30 ; 04:02:33 ;28
688;688;S; 06:08:38 ; 06:44:29 ;26
689;689;D; 15:13:44 ; 16:23:02 ;25
690;690;D; 10:44:14 ; 12:56:07 ;5
691;691;D; 21:14:22 ; 22:51:11 ;4
692;692;D; 23:29:06 ; 01:49:40 ;19
693;693;S; 15:44:24 ; 16:20:51 ;23
694;694;D; 18:03:52 ; 19:16:49 ;9
695;695;D; 14:49:08 ; 16:01:21 ;20
696;696;D; 02:42:34 ; 03:27:37 ;4
697;697;L; 07:21:15 ; 08:59:32 ;21
698;698;D; 13:27:04 ; 15:56:17 ;24
699;699;D; 08:53:12 ; 09:37:30 ;26
700;700;V; 22:46:03 ; 23:59:37 ;3
701;701;D; 17:25:56 ; 19:36:22 ;9
702;702;V; 00:44:52 ; 01:27:26 ;10
703;703;J; 10:41:19 ; 13:05:10 ;22
704;704;D; 00:20:09 ; 02:24:30 ;16
705;705;D; 07:11:21 ; 07:53:29 ;25
706;706;D; 05:54:21 ; 07:25:44 ;29
707;707;D; 06:57:53 ; 07:33:51 ;23
708;708;D; 16:36:16 ; 18:26:43 ;11
709;709;S; 07:25:02 ; 09:18:31 ;3
710;710;S; 15:23:16 ; 17:37:30 ;2
711;711;D; 22:37:46 ; 23:40:58 ;5
712;712;S; 18:03:40 ; 18:41:54 ;25
713;713;D; 06:34:42 ; 07:49:46 ;23
714;714;S; 01:53:30 ; 03:25:07 ;28
715;715;M; 10:40:50 ; 12:46:28 ;1
716;716;V; 07:02:07 ; 09:15:31 ;26
717;717;D; 21:38:08 ; 22:35:58 ;15
718;718;D; 18:20:04 ; 20:49:34 ;10
719;719;D; 12:03:40 ; 01:25:56 ;2
720;720;M; 01:42:09 ; 02:49:09 ;30
721;721;D; 13:58:33 ; 15:04:22 ;28
722;722;S; 19:35:57 ; 20:43:31 ;3
723;723;I; 11:36:42 ; 12:55:58 ;30
724;724;D; 10:35:18 ; 12:35:57 ;26
725;725;S; 11:16:44 ; 12:31:44 ;8
726;726;S; 15:53:32 ; 17:24:05 ;3
727;727;D; 12:30:13 ; 13:59:10 ;8
728;728;S; 09:12:28 ; 10:01:07 ;23
729;729;D; 15:40:04 ; 17:56:53 ;5
730;730;M; 17:54:29 ; 19:54:48 ;9
731;731;V; 08:07:02 ; 10:34:17 ;23
732;732;I; 04:34:17 ; 06:15:56 ;9
733;733;D; 02:41:44 ; 04:52:26 ;19
734;734;D; 08:54:14 ; 11:19:20 ;1
735;735;D; 05:36:09 ; 07:20:33 ;13
736;736;D; 22:27:04 ; 23:29:22 ;27
737;737;V; 06:27:49 ; 08:49:16 ;3
738;738;D; 23:04:58 ; 01:06:41 ;14
739;739;J; 22:01:00 ; 12:30:27 ;30
740;740;S; 09:54:21 ; 11:38:04 ;10
741;741;D; 10:12:40 ; 11:47:47 ;13
742;742;M; 09:55:42 ; 12:10:55 ;5
743;743;D; 20:54:36 ; 22:57:19 ;2
744;744;D; 21:08:53 ; 21:55:59 ;28
745;745;D; 07:03:30 ; 08:45:07 ;20
746;746;J; 14:32:06 ; 15:48:34 ;6
747;747;D; 04:25:51 ; 06:30:20 ;29
748;748;D; 03:50:00 ; 06:00:28 ;7
749;749;D; 01:55:30 ; 04:12:38 ;26
750;750;J; 22:23:14 ; 23:50:14 ;6
751;751;J; 22:24:34 ; 23:45:27 ;27
752;752;D; 16:40:45 ; 17:32:33 ;20
753;753;D; 10:17:40 ; 10:50:56 ;21
754;754;I; 19:18:27 ; 21:40:54 ;23
755;755;D; 14:35:56 ; 16:53:06 ;6
756;756;D; 10:33:28 ; 12:16:39 ;28
757;757;S; 20:42:45 ; 23:09:32 ;5
758;758;S; 14:01:46 ; 16:05:29 ;29
759;759;D; 12:01:38 ; 12:43:28 ;19
760;760;M; 02:55:31 ; 04:13:10 ;18
761;761;D; 13:58:01 ; 15:51:58 ;30
762;762;D; 12:04:33 ; 14:23:42 ;20
763;763;D; 17:28:30 ; 19:24:00 ;14
764;764;S; 21:05:54 ; 22:09:54 ;10
765;765;D; 21:47:14 ; 12:02:22 ;27
766;766;D; 10:48:07 ; 11:43:26 ;25
767;767;S; 22:13:22 ; 22:51:15 ;24
768;768;D; 09:36:16 ; 11:10:48 ;28
769;769;J; 17:53:57 ; 18:33:11 ;30
770;770;V; 12:01:23 ; 01:22:11 ;16
771;771;I; 20:29:26 ; 21:02:46 ;25
772;772;J; 00:17:35 ; 01:03:42 ;27
773;773;L; 14:17:37 ; 16:18:38 ;8
774;774;D; 02:53:16 ; 04:23:30 ;16
775;775;D; 04:47:28 ; 07:06:13 ;15
776;776;J; 09:01:45 ; 09:41:35 ;19
777;777;D; 10:44:41 ; 11:49:29 ;13
778;778;D; 22:30:00 ; 23:07:01 ;12
779;779;S; 15:21:43 ; 16:14:25 ;21
780;780;J; 14:56:52 ; 17:15:27 ;21
781;781;D; 12:49:51 ; 14:51:56 ;22
782;782;S; 20:19:47 ; 22:00:26 ;15
783;783;D; 21:40:34 ; 23:50:36 ;30
784;784;M; 21:40:40 ; 23:06:49 ;12
785;785;D; 23:38:21 ; 12:39:49 ;19
786;786;J; 05:43:26 ; 06:15:14 ;16
787;787;J; 07:30:49 ; 08:09:05 ;13
788;788;D; 09:14:35 ; 10:06:43 ;14
789;789;S; 06:29:56 ; 08:30:11 ;6
790;790;D; 02:52:59 ; 05:02:27 ;1
791;791;V; 09:54:27 ; 11:14:52 ;17
792;792;D; 20:35:05 ; 22:31:14 ;4
793;793;S; 09:00:17 ; 11:20:32 ;30
794;794;V; 09:25:26 ; 10:38:50 ;5
795;795;D; 15:57:04 ; 17:04:20 ;26
796;796;S; 02:44:30 ; 04:31:52 ;2
797;797;D; 00:07:55 ; 01:43:27 ;12
798;798;D; 00:44:01 ; 01:55:59 ;30
799;799;D; 08:47:24 ; 09:55:52 ;11
800;800;V; 11:54:37 ; 13:50:10 ;18
801;801;D; 04:07:38 ; 05:30:23 ;30
802;802;D; 13:28:53 ; 15:18:32 ;26
803;803;V; 05:27:04 ; 07:48:53 ;7
804;804;S; 01:14:16 ; 02:55:39 ;7
805;805;S; 03:02:09 ; 04:42:47 ;12
806;806;D; 03:21:11 ; 04:37:31 ;9
807;807;D; 08:05:53 ; 09:11:34 ;8
808;808;J; 18:31:20 ; 19:53:26 ;21
809;809;S; 23:54:20 ; 01:33:17 ;17
810;810;D; 02:53:55 ; 03:36:52 ;24
811;811;V; 05:20:30 ; 06:09:10 ;27
812;812;V; 05:49:13 ; 06:22:49 ;6
813;813;D; 07:04:49 ; 09:04:30 ;21
814;814;D; 15:34:54 ; 16:53:00 ;8
815;815;V; 23:55:11 ; 02:18:02 ;22
816;816;D; 02:01:54 ; 03:57:43 ;16
817;817;S; 19:32:10 ; 20:41:41 ;18
818;818;V; 20:37:16 ; 21:15:49 ;28
819;819;D; 02:41:36 ; 03:50:38 ;14
820;820;S; 22:58:20 ; 23:43:38 ;2
821;821;S; 00:25:37 ; 02:28:38 ;2
822;822;I; 06:41:19 ; 07:36:52 ;19
823;823;S; 21:29:46 ; 22:33:46 ;20
824;824;D; 00:10:36 ; 00:58:18 ;3
825;825;D; 01:33:11 ; 02:20:31 ;10
826;826;V; 21:09:49 ; 23:10:58 ;15
827;827;V; 16:31:12 ; 18:46:03 ;24
828;828;D; 19:52:08 ; 21:04:01 ;15
829;829;M; 04:02:25 ; 05:31:30 ;6
830;830;V; 21:35:42 ; 23:38:24 ;22
831;831;D; 20:37:34 ; 21:38:58 ;6
832;832;S; 10:00:02 ; 10:39:17 ;15
833;833;S; 12:19:11 ; 14:43:27 ;17
834;834;D; 04:25:47 ; 05:23:15 ;8
835;835;D; 03:54:43 ; 05:01:43 ;12
836;836;S; 11:41:12 ; 12:57:01 ;28
837;837;D; 21:23:06 ; 23:42:15 ;13
838;838;D; 14:18:29 ; 15:43:36 ;30
839;839;V; 20:05:44 ; 21:28:33 ;20
840;840;D; 20:27:47 ; 22:15:15 ;11
841;841;D; 17:14:11 ; 19:10:26 ;17
842;842;S; 10:45:57 ; 12:53:23 ;5
843;843;L; 05:32:26 ; 07:40:40 ;29
844;844;V; 04:15:24 ; 06:05:06 ;2
845;845;S; 10:24:35 ; 12:20:07 ;2
846;846;D; 04:14:00 ; 06:05:21 ;2
847;847;J; 05:51:23 ; 06:35:30 ;24
848;848;I; 12:38:23 ; 13:33:58 ;4
849;849;D; 04:30:02 ; 05:36:05 ;13
850;850;D; 08:21:41 ; 09:35:57 ;19
851;851;D; 16:26:47 ; 18:38:24 ;7
852;852;D; 06:59:08 ; 08:08:35 ;12
853;853;D; 04:18:36 ; 06:11:19 ;4
854;854;D; 11:26:59 ; 12:59:43 ;21
855;855;D; 03:50:07 ; 05:59:56 ;29
856;856;I; 22:23:45 ; 12:40:43 ;28
857;857;D; 00:15:52 ; 02:14:33 ;9
858;858;S; 07:55:33 ; 10:24:45 ;26
859;859;S; 09:44:05 ; 10:42:01 ;9
860;860;D; 12:57:51 ; 14:28:06 ;3
861;861;V; 18:57:05 ; 21:19:40 ;16
862;862;J; 15:50:09 ; 17:13:38 ;13
863;863;V; 14:52:37 ; 16:08:49 ;9
864;864;D; 04:33:14 ; 06:20:59 ;4
865;865;S; 05:24:33 ; 06:20:34 ;13
866;866;S; 19:38:04 ; 20:35:13 ;20
867;867;S; 05:55:02 ; 07:13:02 ;13
868;868;D; 12:03:50 ; 13:43:14 ;9
869;869;S; 06:04:50 ; 07:45:35 ;15
870;870;D; 17:08:32 ; 17:41:56 ;8
871;871;D; 14:03:25 ; 16:00:23 ;26
872;872;S; 14:48:05 ; 16:30:40 ;27
873;873;S; 13:51:08 ; 14:46:45 ;23
874;874;D; 00:08:03 ; 01:08:21 ;29
875;875;V; 03:38:05 ; 05:37:13 ;23
876;876;S; 08:36:39 ; 10:46:10 ;20
877;877;S; 07:16:28 ; 08:23:21 ;24
878;878;S; 17:16:03 ; 18:36:02 ;7
879;879;D; 17:02:28 ; 18:36:54 ;10
880;880;D; 03:02:16 ; 05:01:09 ;2
881;881;D; 06:50:11 ; 09:04:16 ;29
882;882;S; 09:27:08 ; 11:25:53 ;13
883;883;D; 19:14:36 ; 20:55:44 ;29
884;884;S; 05:42:24 ; 07:13:58 ;23
885;885;D; 03:05:26 ; 04:19:30 ;2
886;886;D; 23:39:12 ; 01:11:58 ;10
887;887;M; 12:41:22 ; 13:40:38 ;23
888;888;D; 14:14:09 ; 15:02:11 ;2
889;889;S; 09:10:52 ; 10:37:36 ;29
890;890;S; 06:19:14 ; 07:36:20 ;25
891;891;D; 18:45:13 ; 20:38:42 ;22
892;892;I; 05:47:21 ; 07:45:49 ;28
893;893;D; 12:43:15 ; 15:08:24 ;10
894;894;V; 10:15:00 ; 12:35:28 ;28
895;895;S; 06:17:36 ; 08:15:47 ;9
896;896;D; 04:54:48 ; 05:29:53 ;4
897;897;D; 04:22:31 ; 06:40:54 ;30
898;898;V; 06:33:54 ; 08:10:12 ;14
899;899;D; 19:19:15 ; 20:28:40 ;16
900;900;D; 12:48:33 ; 14:43:52 ;22
901;901;D; 09:01:24 ; 10:51:24 ;1
902;902;S; 18:42:48 ; 20:30:20 ;6
903;903;S; 05:23:58 ; 06:09:02 ;5
904;904;V; 14:49:00 ; 16:24:43 ;29
905;905;D; 04:11:12 ; 05:59:15 ;1
906;906;D; 18:20:50 ; 20:45:39 ;29
907;907;D; 22:20:06 ; 23:18:45 ;14
908;908;V; 23:28:16 ; 01:47:05 ;22
909;909;S; 15:24:35 ; 16:48:14 ;6
910;910;D; 21:28:42 ; 23:50:02 ;5
911;911;V; 20:31:56 ; 22:30:01 ;26
912;912;S; 08:00:42 ; 08:56:46 ;1
913;913;S; 17:27:56 ; 18:40:19 ;30
914;914;D; 10:05:44 ; 11:24:25 ;13
915;915;S; 16:53:39 ; 17:26:22 ;7
916;916;D; 21:00:57 ; 22:01:53 ;12
917;917;S; 03:48:19 ; 05:45:43 ;9
918;918;D; 09:46:31 ; 11:33:52 ;5
919;919;S; 01:27:32 ; 02:56:30 ;25
920;920;D; 21:59:39 ; 23:49:25 ;21
921;921;S; 12:51:56 ; 15:18:54 ;27
922;922;D; 01:20:11 ; 02:01:26 ;17
923;923;D; 03:12:50 ; 05:06:32 ;7
924;924;D; 04:25:07 ; 05:00:09 ;28
925;925;D; 17:45:13 ; 19:44:40 ;8
926;926;D; 01:10:08 ; 02:41:15 ;8
927;927;D; 15:33:26 ; 16:37:42 ;12
928;928;S; 11:42:31 ; 12:47:05 ;7
929;929;D; 19:11:02 ; 21:19:40 ;9
930;930;D; 03:09:37 ; 04:31:59 ;4
931;931;J; 19:02:13 ; 21:31:10 ;29
932;932;D; 17:04:35 ; 19:27:35 ;2
933;933;S; 05:12:25 ; 05:53:17 ;27
934;934;D; 20:40:24 ; 22:55:26 ;20
935;935;D; 08:17:51 ; 09:40:15 ;24
936;936;S; 11:06:51 ; 11:43:33 ;22
937;937;D; 09:56:14 ; 12:03:39 ;12
938;938;D; 08:58:59 ; 10:04:23 ;11
939;939;D; 23:36:30 ; 12:51:02 ;1
940;940;D; 14:32:54 ; 16:24:23 ;22
941;941;D; 02:15:23 ; 03:13:54 ;5
942;942;J; 19:11:52 ; 21:33:57 ;9
943;943;I; 16:35:20 ; 17:22:39 ;15
944;944;D; 01:51:52 ; 03:49:39 ;22
945;945;S; 22:08:33 ; 12:33:23 ;24
946;946;D; 17:17:27 ; 17:54:04 ;25
947;947;M; 08:47:14 ; 09:54:46 ;24
948;948;D; 06:53:43 ; 07:45:03 ;2
949;949;J; 12:28:04 ; 14:14:40 ;18
950;950;S; 07:23:27 ; 08:06:56 ;8
951;951;V; 21:03:40 ; 22:10:11 ;17
952;952;D; 15:31:30 ; 17:31:16 ;14
953;953;V; 17:14:20 ; 18:33:26 ;24
954;954;D; 07:52:54 ; 08:51:19 ;4
955;955;S; 18:11:26 ; 20:04:03 ;9
956;956;D; 00:42:22 ; 01:34:11 ;22
957;957;D; 04:38:52 ; 05:50:34 ;25
958;958;J; 03:18:42 ; 04:09:34 ;30
959;959;D; 06:50:54 ; 08:07:19 ;5
960;960;J; 16:11:54 ; 18:06:51 ;11
961;961;I; 12:18:00 ; 12:54:47 ;24
962;962;D; 00:32:18 ; 02:45:46 ;29
963;963;D; 04:43:54 ; 05:56:46 ;25
964;964;S; 18:14:06 ; 20:30:13 ;13
965;965;D; 12:32:16 ; 14:35:46 ;18
966;966;S; 22:31:57 ; 23:35:17 ;21
967;967;D; 01:09:21 ; 02:49:34 ;5
968;968;V; 07:22:34 ; 09:15:16 ;29
969;969;J; 19:22:55 ; 20:35:09 ;29
970;970;S; 08:21:00 ; 09:19:13 ;28
971;971;D; 14:54:50 ; 16:36:51 ;21
972;972;S; 23:12:34 ; 12:34:58 ;12
973;973;V; 01:41:30 ; 03:33:44 ;21
974;974;D; 21:22:43 ; 23:00:51 ;7
975;975;D; 14:06:36 ; 15:28:46 ;13
976;976;D; 07:35:13 ; 08:11:11 ;27
977;977;V; 04:14:59 ; 04:49:23 ;9
978;978;D; 11:43:10 ; 13:40:39 ;30
979;979;S; 13:47:37 ; 14:50:38 ;1
980;980;D; 02:09:14 ; 03:44:19 ;4
981;981;S; 17:02:56 ; 18:16:16 ;23
982;982;J; 11:20:52 ; 11:51:42 ;19
983;983;I; 01:06:50 ; 02:01:36 ;26
984;984;D; 07:52:07 ; 09:14:58 ;21
985;985;S; 19:44:24 ; 20:39:31 ;1
986;986;J; 07:40:27 ; 08:10:42 ;26
987;987;I; 02:11:58 ; 03:06:37 ;2
988;988;I; 19:17:14 ; 20:27:42 ;1
989;989;D; 00:34:21 ; 02:14:05 ;20
990;990;D; 12:45:51 ; 13:29:27 ;12
991;991;S; 14:45:00 ; 16:53:50 ;25
992;992;V; 06:18:28 ; 08:08:21 ;22
993;993;V; 23:41:14 ; 02:02:34 ;1
994;994;I; 04:23:27 ; 05:49:22 ;12
995;995;D; 01:25:11 ; 03:01:24 ;10
996;996;M; 19:39:34 ; 20:54:10 ;3
997;997;D; 15:00:32 ; 15:44:48 ;26
998;998;D; 08:03:18 ; 10:07:11 ;23
999;999;D; 17:12:16 ; 19:29:49 ;21
1000;1000;V; 13:47:29 ; 14:52:32 ;10
1001;1001;J; 10:42:38 ; 11:34:19 ;24
1002;1002;S; 08:59:50 ; 11:20:16 ;23
1003;1003;D; 21:53:02 ; 22:43:30 ;10
1004;1004;S; 04:26:11 ; 05:27:58 ;14
1005;1005;D; 03:17:30 ; 04:06:52 ;20
1006;1006;D; 11:06:11 ; 12:42:54 ;8
1007;1007;D; 22:44:08 ; 12:05:39 ;1
1008;1008;V; 01:47:41 ; 04:16:34 ;12
1009;1009;D; 23:00:51 ; 01:27:10 ;4
1010;1010;S; 05:52:08 ; 08:07:12 ;5
1011;1011;S; 08:13:18 ; 09:25:48 ;2
1012;1012;S; 20:03:48 ; 20:36:14 ;18
1013;1013;D; 15:34:08 ; 17:01:05 ;8
1014;1014;V; 05:27:05 ; 07:05:55 ;13
1015;1015;S; 11:09:24 ; 13:11:23 ;11
1016;1016;D; 07:30:23 ; 09:03:18 ;25
1017;1017;S; 11:35:35 ; 12:47:01 ;17
1018;1018;I; 16:04:38 ; 18:26:42 ;1
1019;1019;L; 06:30:21 ; 08:51:06 ;6
1020;1020;D; 17:29:53 ; 18:13:14 ;18
1021;1021;V; 04:38:31 ; 07:00:36 ;18
1022;1022;D; 00:35:30 ; 01:11:32 ;28
1023;1023;D; 02:17:52 ; 04:00:43 ;17
1024;1024;D; 12:51:48 ; 15:01:14 ;14
1025;1025;D; 11:29:15 ; 13:13:51 ;17
1026;1026;D; 19:07:37 ; 21:07:07 ;14
1027;1027;J; 14:30:31 ; 16:05:02 ;7
1028;1028;D; 00:48:10 ; 02:04:41 ;30
1029;1029;D; 10:53:27 ; 12:01:23 ;13
1030;1030;S; 03:09:32 ; 04:10:01 ;30
1031;1031;D; 05:50:08 ; 07:16:27 ;2
1032;1032;J; 12:31:21 ; 14:46:30 ;22
1033;1033;D; 08:01:40 ; 10:14:31 ;8
1034;1034;D; 04:33:17 ; 06:06:28 ;23
1035;1035;S; 21:16:59 ; 23:12:19 ;3
1036;1036;D; 21:01:59 ; 21:42:09 ;1
1037;1037;S; 13:28:40 ; 15:43:32 ;14
1038;1038;I; 17:46:24 ; 18:29:42 ;22
1039;1039;V; 16:48:04 ; 18:15:35 ;27
1040;1040;D; 02:54:28 ; 03:25:34 ;24
1041;1041;D; 21:25:38 ; 22:28:24 ;5
1042;1042;J; 02:59:36 ; 04:42:25 ;11
1043;1043;D; 19:26:12 ; 21:42:09 ;19
1044;1044;S; 13:00:55 ; 14:25:39 ;17
1045;1045;S; 02:40:16 ; 03:19:17 ;27
1046;1046;L; 18:27:46 ; 19:39:14 ;19
1047;1047;D; 08:24:55 ; 10:45:08 ;18
1048;1048;D; 18:31:29 ; 19:49:04 ;25
1049;1049;D; 11:44:01 ; 13:28:53 ;11
1050;1050;L; 08:27:06 ; 10:39:35 ;2
1051;1051;D; 06:24:41 ; 07:34:29 ;5
1052;1052;D; 05:37:05 ; 06:50:59 ;11
1053;1053;J; 06:45:19 ; 07:59:47 ;14
1054;1054;D; 05:57:41 ; 08:18:54 ;14
1055;1055;D; 13:47:38 ; 15:52:43 ;7
1056;1056;D; 07:22:11 ; 07:57:55 ;30
1057;1057;V; 22:01:11 ; 12:26:25 ;21
1058;1058;V; 02:19:01 ; 04:38:40 ;27
1059;1059;V; 03:19:02 ; 05:18:51 ;7
1060;1060;D; 16:38:11 ; 18:14:29 ;3
1061;1061;L; 03:30:57 ; 04:26:39 ;12
1062;1062;V; 04:42:33 ; 05:58:00 ;20
1063;1063;S; 19:10:56 ; 20:06:09 ;22
1064;1064;S; 03:15:26 ; 04:11:03 ;3
1065;1065;D; 20:51:02 ; 21:51:19 ;3
1066;1066;D; 20:30:55 ; 21:48:42 ;24
