"ID","ID_CONSULTA","ID_CONSULTA_URGENCIA","ID_HOSPITALIZACION","ID_EXAMENES","ID_TERAPIAS","ID_PROCEDIMIENTO_ESPECIALIZADO","ID_IPS","HABILITADO"
310,310,,,,,,80,"F"
311,311,,,,,,8,"T"
312,312,,,,,,96,"T"
313,313,,,,,,20,"T"
314,314,,,,,,25,"T"
315,315,,,,,,80,"F"
316,316,,,,,,26,"T"
317,317,,,,,,40,"T"
318,318,,,,,,56,"F"
319,319,,,,,,95,"F"
320,320,,,,,,47,"F"
321,321,,,,,,74,"T"
322,322,,,,,,10,"F"
323,323,,,,,,80,"F"
324,324,,,,,,82,"T"
325,325,,,,,,86,"T"
326,326,,,,,,11,"F"
327,327,,,,,,76,"T"
328,328,,,,,,64,"T"
329,329,,,,,,66,"F"
330,330,,,,,,26,"F"
331,331,,,,,,42,"T"
332,332,,,,,,1,"F"
333,333,,,,,,25,"T"
334,334,,,,,,24,"F"
335,335,,,,,,86,"T"
336,336,,,,,,73,"T"
337,337,,,,,,73,"F"
338,338,,,,,,85,"T"
339,339,,,,,,47,"F"
340,340,,,,,,42,"T"
341,341,,,,,,99,"F"
342,342,,,,,,27,"T"
343,343,,,,,,100,"T"
344,344,,,,,,19,"F"
345,345,,,,,,58,"F"
346,346,,,,,,49,"F"
347,347,,,,,,66,"T"
348,348,,,,,,43,"T"
349,349,,,,,,60,"F"
350,350,,,,,,56,"T"
351,351,,,,,,53,"F"
352,352,,,,,,39,"F"
353,353,,,,,,76,"F"
354,354,,,,,,85,"T"
355,355,,,,,,91,"F"
356,356,,,,,,72,"T"
357,357,,,,,,94,"F"
358,358,,,,,,23,"T"
359,359,,,,,,58,"T"
360,360,,,,,,84,"F"
361,361,,,,,,8,"T"
362,362,,,,,,36,"F"
363,363,,,,,,33,"T"
364,364,,,,,,93,"T"
365,365,,,,,,32,"T"
366,366,,,,,,80,"T"
367,367,,,,,,63,"T"
368,368,,,,,,32,"T"
369,369,,,,,,69,"F"
370,370,,,,,,91,"F"
371,371,,,,,,68,"F"
372,372,,,,,,77,"T"
373,373,,,,,,16,"F"
374,374,,,,,,49,"F"
375,375,,,,,,41,"F"
376,376,,,,,,67,"F"
377,377,,,,,,45,"T"
378,378,,,,,,23,"T"
379,379,,,,,,31,"T"
380,380,,,,,,18,"T"
381,381,,,,,,47,"F"
382,382,,,,,,85,"F"
383,383,,,,,,76,"T"
384,384,,,,,,37,"T"
385,385,,,,,,8,"F"
386,386,,,,,,21,"F"
387,387,,,,,,24,"F"
388,388,,,,,,58,"T"
389,389,,,,,,37,"F"
390,390,,,,,,91,"F"
391,391,,,,,,59,"T"
392,392,,,,,,90,"F"
393,393,,,,,,92,"F"
394,394,,,,,,22,"T"
395,395,,,,,,19,"T"
396,396,,,,,,77,"F"
397,397,,,,,,57,"F"
398,398,,,,,,6,"T"
399,399,,,,,,46,"F"
400,400,,,,,,60,"F"
401,401,,,,,,37,"T"
402,402,,,,,,70,"F"
403,403,,,,,,52,"T"
404,404,,,,,,38,"T"
405,405,,,,,,34,"T"
406,406,,,,,,35,"F"
407,407,,,,,,23,"F"
408,408,,,,,,36,"T"
409,409,,,,,,16,"F"
410,410,,,,,,22,"F"
411,411,,,,,,34,"F"
412,412,,,,,,66,"F"
413,413,,,,,,54,"F"
414,414,,,,,,23,"T"
415,415,,,,,,67,"F"
416,416,,,,,,51,"T"
417,417,,,,,,40,"F"
418,418,,,,,,84,"T"
419,419,,,,,,76,"F"
420,420,,,,,,16,"T"
421,421,,,,,,72,"F"
422,422,,,,,,31,"T"
423,423,,,,,,66,"F"
424,424,,,,,,90,"T"
425,425,,,,,,41,"F"
426,426,,,,,,70,"T"
427,427,,,,,,29,"F"
428,428,,,,,,99,"T"
429,429,,,,,,31,"T"
430,430,,,,,,4,"F"
431,431,,,,,,28,"T"
432,432,,,,,,16,"F"
433,433,,,,,,39,"F"
434,434,,,,,,41,"F"
435,435,,,,,,8,"F"
436,436,,,,,,79,"F"
437,437,,,,,,1,"T"
438,438,,,,,,27,"F"
439,439,,,,,,54,"F"
440,440,,,,,,99,"F"
441,441,,,,,,65,"T"
442,442,,,,,,76,"T"
443,443,,,,,,22,"F"
444,444,,,,,,18,"T"
445,445,,,,,,86,"F"
446,446,,,,,,32,"F"
447,447,,,,,,21,"T"
448,448,,,,,,19,"T"
449,449,,,,,,69,"T"
450,450,,,,,,83,"T"
451,451,,,,,,85,"T"
452,452,,,,,,69,"T"
453,453,,,,,,38,"T"
454,454,,,,,,69,"F"
455,455,,,,,,46,"F"
456,456,,,,,,21,"F"
457,457,,,,,,50,"T"
458,458,,,,,,97,"F"
459,459,,,,,,51,"T"
460,460,,,,,,6,"T"
461,461,,,,,,13,"T"
462,462,,,,,,36,"T"
463,463,,,,,,48,"F"
464,464,,,,,,24,"T"
465,465,,,,,,54,"F"
466,466,,,,,,13,"F"
467,467,,,,,,28,"F"
468,468,,,,,,61,"T"
469,469,,,,,,39,"F"
470,470,,,,,,79,"F"
471,471,,,,,,82,"F"
472,472,,,,,,32,"F"
473,473,,,,,,22,"T"
474,474,,,,,,30,"T"
475,475,,,,,,24,"F"
476,476,,,,,,4,"T"
477,477,,,,,,55,"F"
478,478,,,,,,49,"T"
479,479,,,,,,3,"T"
480,480,,,,,,99,"F"
481,481,,,,,,37,"F"
482,482,,,,,,39,"F"
483,483,,,,,,73,"T"
484,484,,,,,,3,"F"
485,485,,,,,,21,"T"
486,486,,,,,,63,"T"
487,487,,,,,,42,"F"
488,488,,,,,,8,"F"
489,489,,,,,,27,"F"
490,490,,,,,,58,"T"
491,491,,,,,,86,"T"
492,492,,,,,,22,"T"
493,493,,,,,,19,"F"
494,494,,,,,,94,"T"
495,495,,,,,,26,"T"
496,496,,,,,,98,"T"
497,497,,,,,,86,"T"
498,498,,,,,,87,"F"
499,499,,,,,,29,"T"
500,500,,,,,,2,"T"
501,501,,,,,,57,"F"
502,502,,,,,,48,"F"
503,503,,,,,,85,"T"
504,504,,,,,,7,"F"
505,505,,,,,,9,"T"
506,506,,,,,,37,"F"
507,507,,,,,,81,"T"
508,508,,,,,,55,"F"
509,509,,,,,,85,"F"
510,510,,,,,,22,"F"
511,511,,,,,,19,"F"
512,512,,,,,,40,"T"
513,513,,,,,,84,"T"
514,514,,,,,,50,"T"
515,515,,,,,,81,"F"
516,516,,,,,,2,"T"
517,517,,,,,,39,"F"
518,518,,,,,,71,"F"
519,519,,,,,,88,"T"
520,520,,,,,,94,"F"
521,521,,,,,,60,"T"
522,522,,,,,,25,"F"
523,523,,,,,,12,"F"
524,524,,,,,,19,"T"
525,525,,,,,,39,"T"
526,526,,,,,,71,"T"
527,527,,,,,,79,"F"
528,528,,,,,,37,"T"
529,529,,,,,,88,"F"
530,530,,,,,,59,"F"
531,531,,,,,,62,"T"
532,532,,,,,,80,"T"
533,533,,,,,,17,"F"
534,534,,,,,,81,"T"
535,535,,,,,,25,"F"
536,536,,,,,,1,"T"
537,537,,,,,,21,"F"
538,538,,,,,,68,"F"
539,539,,,,,,3,"T"
540,540,,,,,,16,"T"
541,541,,,,,,47,"T"
542,542,,,,,,34,"T"
543,543,,,,,,95,"F"
544,544,,,,,,7,"F"
545,545,,,,,,100,"T"
546,546,,,,,,48,"T"
547,547,,,,,,6,"T"
548,548,,,,,,29,"T"
549,549,,,,,,29,"F"
550,550,,,,,,11,"F"
551,551,,,,,,61,"F"
552,552,,,,,,35,"F"
553,553,,,,,,64,"T"
554,554,,,,,,32,"T"
555,555,,,,,,26,"F"
556,556,,,,,,34,"F"
557,557,,,,,,3,"F"
558,558,,,,,,57,"F"
559,559,,,,,,38,"F"
560,560,,,,,,14,"T"
561,561,,,,,,91,"F"
562,562,,,,,,96,"T"
563,563,,,,,,13,"T"
564,564,,,,,,10,"T"
565,565,,,,,,73,"T"
566,566,,,,,,34,"T"
567,567,,,,,,8,"T"
568,568,,,,,,23,"T"
569,569,,,,,,87,"F"
570,570,,,,,,19,"T"
571,571,,,,,,38,"F"
572,572,,,,,,5,"T"
573,573,,,,,,12,"F"
574,574,,,,,,31,"F"
575,575,,,,,,75,"T"
576,576,,,,,,36,"T"
577,577,,,,,,62,"F"
578,578,,,,,,60,"T"
579,579,,,,,,15,"F"
580,580,,,,,,11,"T"
581,581,,,,,,73,"T"
582,582,,,,,,67,"T"
583,583,,,,,,95,"F"
584,584,,,,,,3,"F"
585,585,,,,,,22,"F"
586,586,,,,,,65,"T"
587,587,,,,,,91,"F"
588,588,,,,,,23,"T"
589,589,,,,,,84,"T"
590,590,,,,,,78,"F"
591,591,,,,,,21,"T"
592,592,,,,,,62,"F"
593,593,,,,,,1,"T"
594,594,,,,,,57,"T"
595,595,,,,,,29,"F"
596,596,,,,,,74,"F"
597,597,,,,,,53,"F"
598,598,,,,,,77,"T"
599,599,,,,,,78,"F"
600,600,,,,,,91,"F"
601,601,,,,,,98,"T"
602,602,,,,,,88,"F"
603,603,,,,,,15,"F"
604,604,,,,,,13,"F"
605,605,,,,,,22,"T"
606,606,,,,,,89,"F"
607,607,,,,,,35,"F"
608,608,,,,,,45,"F"
609,609,,,,,,69,"T"
610,610,,,,,,27,"T"
611,611,,,,,,68,"T"
612,612,,,,,,47,"T"
613,613,,,,,,42,"T"
614,614,,,,,,86,"T"
615,615,,,,,,82,"T"
616,616,,,,,,38,"F"
617,617,,,,,,2,"F"
618,618,,,,,,62,"T"
619,619,,,,,,30,"T"
620,620,,,,,,55,"F"
621,621,,,,,,26,"F"
622,622,,,,,,80,"T"
623,623,,,,,,39,"T"
624,624,,,,,,8,"T"
625,625,,,,,,89,"F"
626,626,,,,,,79,"F"
627,627,,,,,,92,"F"
628,628,,,,,,89,"T"
629,629,,,,,,40,"F"
630,630,,,,,,78,"F"
631,631,,,,,,11,"T"
632,632,,,,,,44,"F"
633,633,,,,,,19,"T"
634,634,,,,,,81,"F"
635,635,,,,,,42,"T"
636,636,,,,,,70,"F"
637,637,,,,,,21,"F"
638,638,,,,,,59,"F"
639,639,,,,,,97,"F"
640,640,,,,,,27,"T"
641,641,,,,,,59,"T"
642,642,,,,,,81,"T"
643,643,,,,,,80,"F"
644,644,,,,,,46,"F"
645,645,,,,,,9,"T"
646,646,,,,,,23,"T"
647,647,,,,,,100,"F"
648,648,,,,,,70,"F"
649,649,,,,,,2,"T"
650,650,,,,,,14,"T"
651,651,,,,,,13,"T"
652,652,,,,,,70,"F"
653,653,,,,,,21,"F"
654,654,,,,,,53,"F"
655,655,,,,,,41,"F"
656,656,,,,,,24,"F"
657,657,,,,,,46,"T"
658,658,,,,,,83,"F"
659,659,,,,,,79,"T"
660,660,,,,,,10,"T"
661,661,,,,,,93,"T"
662,662,,,,,,57,"T"
663,663,,,,,,47,"T"
664,664,,,,,,77,"F"
665,665,,,,,,71,"T"
666,666,,,,,,40,"T"
667,667,,,,,,1,"F"
668,668,,,,,,80,"T"
669,669,,,,,,27,"F"
670,670,,,,,,2,"T"
671,671,,,,,,71,"T"
672,672,,,,,,58,"T"
673,673,,,,,,26,"T"
674,674,,,,,,28,"F"
675,675,,,,,,63,"T"
676,676,,,,,,14,"T"
677,677,,,,,,30,"T"
678,678,,,,,,44,"F"
679,679,,,,,,70,"F"
680,680,,,,,,65,"T"
681,681,,,,,,63,"T"
682,682,,,,,,33,"F"
683,683,,,,,,97,"F"
684,684,,,,,,48,"F"
685,685,,,,,,85,"T"
686,686,,,,,,92,"F"
687,687,,,,,,61,"T"
688,688,,,,,,36,"F"
689,689,,,,,,3,"F"
690,690,,,,,,8,"T"
691,691,,,,,,48,"F"
692,692,,,,,,14,"T"
693,693,,,,,,53,"T"
694,694,,,,,,1,"T"
695,695,,,,,,91,"T"
696,696,,,,,,39,"F"
697,697,,,,,,37,"F"
698,698,,,,,,48,"F"
699,699,,,,,,82,"F"
700,700,,,,,,64,"T"
701,701,,,,,,13,"F"
702,702,,,,,,21,"F"
703,703,,,,,,85,"T"
704,704,,,,,,29,"T"
705,705,,,,,,50,"F"
706,706,,,,,,94,"F"
707,707,,,,,,2,"F"
708,708,,,,,,83,"F"
709,709,,,,,,58,"F"
710,710,,,,,,48,"F"
711,711,,,,,,99,"T"
712,712,,,,,,44,"F"
713,713,,,,,,3,"F"
714,714,,,,,,32,"F"
715,715,,,,,,59,"F"
716,716,,,,,,65,"T"
717,717,,,,,,78,"F"
718,718,,,,,,37,"T"
719,719,,,,,,34,"F"
720,720,,,,,,77,"F"
721,721,,,,,,80,"F"
722,722,,,,,,36,"T"
723,723,,,,,,46,"F"
724,724,,,,,,82,"T"
725,725,,,,,,59,"F"
726,726,,,,,,64,"F"
727,727,,,,,,23,"F"
728,728,,,,,,80,"F"
729,729,,,,,,7,"T"
730,730,,,,,,31,"F"
731,731,,,,,,26,"T"
732,732,,,,,,60,"T"
733,733,,,,,,36,"T"
734,734,,,,,,28,"F"
735,735,,,,,,9,"F"
736,736,,,,,,81,"T"
737,737,,,,,,39,"T"
738,738,,,,,,6,"T"
739,739,,,,,,68,"F"
740,740,,,,,,54,"F"
741,741,,,,,,14,"F"
742,742,,,,,,99,"F"
743,743,,,,,,21,"T"
744,744,,,,,,75,"T"
745,745,,,,,,77,"F"
746,746,,,,,,26,"F"
747,747,,,,,,4,"T"
748,748,,,,,,81,"T"
749,749,,,,,,99,"F"
750,750,,,,,,51,"F"
751,751,,,,,,4,"F"
752,752,,,,,,6,"F"
753,753,,,,,,81,"T"
754,754,,,,,,54,"F"
755,755,,,,,,9,"F"
756,756,,,,,,13,"F"
757,757,,,,,,59,"F"
758,758,,,,,,22,"T"
759,759,,,,,,94,"F"
760,760,,,,,,55,"F"
761,761,,,,,,56,"F"
762,762,,,,,,27,"F"
763,763,,,,,,87,"F"
764,764,,,,,,17,"F"
765,765,,,,,,91,"F"
766,766,,,,,,6,"T"
767,767,,,,,,37,"F"
768,768,,,,,,11,"F"
769,769,,,,,,37,"F"
770,770,,,,,,55,"F"
771,771,,,,,,54,"F"
772,772,,,,,,17,"F"
773,773,,,,,,28,"T"
774,774,,,,,,57,"F"
775,775,,,,,,76,"F"
776,776,,,,,,52,"T"
777,777,,,,,,38,"F"
778,778,,,,,,2,"F"
779,779,,,,,,71,"T"
780,780,,,,,,88,"F"
781,781,,,,,,25,"F"
782,782,,,,,,34,"F"
783,783,,,,,,64,"T"
784,784,,,,,,54,"T"
785,785,,,,,,75,"F"
786,786,,,,,,47,"T"
787,787,,,,,,33,"T"
788,788,,,,,,13,"T"
789,789,,,,,,52,"T"
790,790,,,,,,80,"F"
791,791,,,,,,75,"F"
792,792,,,,,,96,"T"
793,793,,,,,,86,"T"
794,794,,,,,,56,"T"
795,795,,,,,,30,"F"
796,796,,,,,,89,"T"
797,797,,,,,,3,"T"
798,798,,,,,,82,"T"
799,799,,,,,,24,"T"
800,800,,,,,,24,"F"
801,801,,,,,,11,"F"
802,802,,,,,,37,"F"
803,803,,,,,,82,"F"
804,804,,,,,,96,"F"
805,805,,,,,,62,"T"
806,806,,,,,,14,"T"
807,807,,,,,,52,"F"
808,808,,,,,,67,"F"
809,809,,,,,,19,"T"
810,810,,,,,,80,"T"
811,811,,,,,,82,"T"
812,812,,,,,,67,"F"
813,813,,,,,,28,"T"
814,814,,,,,,42,"F"
815,815,,,,,,11,"T"
816,816,,,,,,80,"T"
817,817,,,,,,29,"F"
818,818,,,,,,46,"T"
819,819,,,,,,46,"F"
820,820,,,,,,63,"F"
821,821,,,,,,75,"T"
822,822,,,,,,35,"T"
823,823,,,,,,28,"T"
824,824,,,,,,69,"F"
825,825,,,,,,58,"T"
826,826,,,,,,61,"T"
827,827,,,,,,2,"F"
828,828,,,,,,29,"F"
829,829,,,,,,95,"T"
830,830,,,,,,92,"T"
831,831,,,,,,31,"T"
832,832,,,,,,35,"T"
833,833,,,,,,16,"F"
834,834,,,,,,67,"T"
835,835,,,,,,6,"F"
836,836,,,,,,85,"F"
837,837,,,,,,44,"T"
838,838,,,,,,29,"F"
839,839,,,,,,57,"T"
840,840,,,,,,26,"T"
841,841,,,,,,26,"T"
842,842,,,,,,18,"F"
843,843,,,,,,67,"F"
844,844,,,,,,20,"F"
845,845,,,,,,62,"T"
846,846,,,,,,93,"T"
847,847,,,,,,68,"T"
848,848,,,,,,79,"F"
849,849,,,,,,5,"T"
850,850,,,,,,47,"T"
851,851,,,,,,91,"F"
852,852,,,,,,83,"F"
853,853,,,,,,71,"T"
854,854,,,,,,6,"F"
855,855,,,,,,84,"F"
856,856,,,,,,78,"T"
857,857,,,,,,14,"F"
858,858,,,,,,70,"F"
859,859,,,,,,16,"T"
860,860,,,,,,93,"F"
861,861,,,,,,73,"F"
862,862,,,,,,58,"T"
863,863,,,,,,48,"F"
864,864,,,,,,49,"F"
865,865,,,,,,91,"F"
866,866,,,,,,52,"T"
867,867,,,,,,74,"T"
868,868,,,,,,82,"F"
869,869,,,,,,8,"T"
870,870,,,,,,48,"F"
871,871,,,,,,72,"T"
872,872,,,,,,49,"F"
873,873,,,,,,9,"T"
874,874,,,,,,3,"T"
875,875,,,,,,13,"F"
876,876,,,,,,16,"T"
877,877,,,,,,73,"F"
878,878,,,,,,79,"F"
879,879,,,,,,62,"F"
880,880,,,,,,54,"T"
881,881,,,,,,65,"F"
882,882,,,,,,30,"T"
883,883,,,,,,71,"F"
884,884,,,,,,7,"F"
885,885,,,,,,28,"F"
886,886,,,,,,22,"F"
887,887,,,,,,68,"T"
888,888,,,,,,99,"T"
889,889,,,,,,47,"F"
890,890,,,,,,18,"T"
891,891,,,,,,57,"F"
892,892,,,,,,48,"T"
893,893,,,,,,40,"F"
894,894,,,,,,28,"T"
895,895,,,,,,50,"T"
896,896,,,,,,19,"F"
897,897,,,,,,71,"T"
898,898,,,,,,78,"T"
899,899,,,,,,32,"T"
900,900,,,,,,94,"T"
901,901,,,,,,85,"T"
902,902,,,,,,45,"F"
903,903,,,,,,22,"T"
904,904,,,,,,27,"T"
905,905,,,,,,98,"F"
906,906,,,,,,96,"F"
907,907,,,,,,92,"T"
908,908,,,,,,58,"F"
909,909,,,,,,47,"T"
910,910,,,,,,24,"F"
911,911,,,,,,28,"T"
912,912,,,,,,86,"F"
913,913,,,,,,93,"T"
914,914,,,,,,35,"T"
915,915,,,,,,42,"T"
916,916,,,,,,71,"F"
917,917,,,,,,52,"F"
918,918,,,,,,14,"T"
919,919,,,,,,74,"T"
920,920,,,,,,3,"F"
921,921,,,,,,19,"T"
922,922,,,,,,28,"T"
923,923,,,,,,40,"T"
924,924,,,,,,42,"T"
925,925,,,,,,53,"F"
926,926,,,,,,61,"F"
927,927,,,,,,57,"F"
928,928,,,,,,39,"T"
929,929,,,,,,37,"T"
930,930,,,,,,7,"T"
931,931,,,,,,79,"T"
932,932,,,,,,25,"F"
933,933,,,,,,5,"T"
934,934,,,,,,97,"F"
935,935,,,,,,90,"T"
936,936,,,,,,29,"F"
937,937,,,,,,3,"T"
938,938,,,,,,72,"T"
939,939,,,,,,50,"T"
940,940,,,,,,11,"T"
941,941,,,,,,96,"T"
942,942,,,,,,86,"F"
943,943,,,,,,88,"T"
944,944,,,,,,38,"T"
945,945,,,,,,14,"T"
946,946,,,,,,40,"F"
947,947,,,,,,12,"F"
948,948,,,,,,93,"T"
949,949,,,,,,8,"F"
950,950,,,,,,73,"T"
951,951,,,,,,71,"T"
952,952,,,,,,90,"F"
953,953,,,,,,8,"T"
954,954,,,,,,29,"T"
955,955,,,,,,74,"T"
956,956,,,,,,3,"T"
1519,,319,,,,,44,"T"
1520,,320,,,,,80,"T"
1521,,321,,,,,85,"T"
1522,,322,,,,,77,"T"
1523,,323,,,,,84,"F"
1524,,324,,,,,42,"F"
1525,,325,,,,,95,"F"
1526,,326,,,,,54,"F"
1527,,327,,,,,60,"T"
1528,,328,,,,,7,"T"
1529,,329,,,,,8,"F"
1530,,330,,,,,63,"T"
1531,,331,,,,,56,"T"
1532,,332,,,,,8,"T"
1533,,333,,,,,100,"F"
1534,,334,,,,,31,"T"
1535,,335,,,,,11,"T"
1536,,336,,,,,61,"T"
1537,,337,,,,,4,"F"
1538,,338,,,,,26,"T"
1539,,339,,,,,31,"T"
1540,,340,,,,,54,"T"
1541,,341,,,,,72,"F"
1542,,342,,,,,99,"T"
1543,,343,,,,,70,"F"
1544,,344,,,,,7,"T"
1545,,345,,,,,42,"T"
1546,,346,,,,,10,"F"
1547,,347,,,,,27,"T"
1548,,348,,,,,2,"T"
1549,,349,,,,,65,"T"
1550,,350,,,,,88,"F"
1551,,351,,,,,46,"T"
1552,,352,,,,,98,"T"
1553,,353,,,,,85,"F"
1554,,354,,,,,34,"T"
1555,,355,,,,,69,"F"
1556,,356,,,,,66,"T"
1557,,357,,,,,64,"F"
1558,,358,,,,,53,"T"
1559,,359,,,,,38,"T"
1560,,360,,,,,2,"F"
1561,,361,,,,,4,"T"
1562,,362,,,,,71,"T"
1563,,363,,,,,34,"T"
1564,,364,,,,,58,"F"
1565,,365,,,,,36,"F"
1566,,366,,,,,70,"T"
1567,,367,,,,,75,"T"
1568,,368,,,,,44,"T"
1569,,369,,,,,18,"F"
1570,,370,,,,,46,"F"
1571,,371,,,,,92,"F"
1572,,372,,,,,36,"T"
1573,,373,,,,,81,"F"
1574,,374,,,,,73,"F"
1575,,375,,,,,26,"F"
1576,,376,,,,,38,"F"
1577,,377,,,,,2,"F"
1578,,378,,,,,54,"T"
1579,,379,,,,,86,"F"
1580,,380,,,,,91,"F"
1581,,381,,,,,53,"T"
1582,,382,,,,,36,"T"
1583,,383,,,,,75,"T"
1584,,384,,,,,43,"F"
1585,,385,,,,,8,"T"
1586,,386,,,,,54,"F"
1587,,387,,,,,97,"F"
1588,,388,,,,,77,"F"
1589,,389,,,,,39,"T"
1590,,390,,,,,47,"T"
1591,,391,,,,,13,"F"
1592,,392,,,,,16,"F"
1593,,393,,,,,12,"F"
1594,,394,,,,,69,"T"
1595,,395,,,,,94,"F"
1596,,396,,,,,44,"F"
1597,,397,,,,,8,"F"
1598,,398,,,,,15,"F"
1599,,399,,,,,89,"F"
1600,,400,,,,,35,"F"
1601,,401,,,,,39,"T"
1602,,402,,,,,24,"F"
1603,,403,,,,,52,"T"
1604,,404,,,,,18,"F"
1605,,405,,,,,97,"F"
1606,,406,,,,,3,"T"
1607,,407,,,,,2,"F"
1608,,408,,,,,94,"T"
1609,,409,,,,,60,"F"
1610,,410,,,,,44,"T"
1611,,411,,,,,28,"T"
1612,,412,,,,,26,"F"
1613,,413,,,,,46,"F"
1614,,414,,,,,23,"T"
1615,,415,,,,,34,"F"
1616,,416,,,,,100,"F"
1617,,417,,,,,94,"T"
1618,,418,,,,,20,"F"
1619,,419,,,,,22,"F"
1620,,420,,,,,5,"F"
1621,,421,,,,,28,"T"
1622,,422,,,,,30,"T"
1623,,423,,,,,97,"T"
1624,,424,,,,,66,"F"
1625,,425,,,,,3,"T"
1626,,426,,,,,43,"T"
1627,,427,,,,,41,"T"
1628,,428,,,,,68,"T"
1629,,429,,,,,67,"F"
1630,,430,,,,,90,"F"
1631,,431,,,,,32,"F"
1632,,432,,,,,37,"F"
1633,,433,,,,,9,"T"
1634,,434,,,,,63,"F"
1635,,435,,,,,59,"T"
1636,,436,,,,,34,"T"
1637,,437,,,,,8,"T"
1638,,438,,,,,13,"F"
1639,,439,,,,,68,"T"
1640,,440,,,,,84,"F"
1641,,441,,,,,53,"F"
1642,,442,,,,,85,"F"
1643,,443,,,,,99,"F"
1644,,444,,,,,54,"F"
1645,,445,,,,,80,"T"
1646,,446,,,,,99,"T"
1647,,447,,,,,41,"F"
1648,,448,,,,,2,"T"
1649,,449,,,,,91,"T"
1650,,450,,,,,17,"F"
1651,,451,,,,,78,"T"
1652,,452,,,,,27,"T"
1653,,453,,,,,2,"F"
1654,,454,,,,,22,"F"
1655,,455,,,,,60,"T"
1656,,456,,,,,22,"T"
1657,,457,,,,,51,"F"
1658,,458,,,,,46,"T"
1659,,459,,,,,58,"F"
1660,,460,,,,,41,"T"
1661,,461,,,,,11,"T"
1662,,462,,,,,68,"T"
1663,,463,,,,,18,"T"
1664,,464,,,,,97,"F"
1665,,465,,,,,33,"T"
1666,,466,,,,,20,"F"
1667,,467,,,,,37,"F"
1668,,468,,,,,96,"F"
1669,,469,,,,,29,"T"
1670,,470,,,,,78,"T"
1671,,471,,,,,87,"F"
1672,,472,,,,,40,"T"
1673,,473,,,,,20,"T"
1674,,474,,,,,88,"T"
1675,,475,,,,,58,"T"
1676,,476,,,,,7,"T"
1677,,477,,,,,84,"T"
1678,,478,,,,,10,"F"
1679,,479,,,,,29,"T"
1680,,480,,,,,7,"F"
1681,,481,,,,,78,"T"
1682,,482,,,,,37,"F"
1683,,483,,,,,60,"T"
1684,,484,,,,,46,"T"
1685,,485,,,,,71,"T"
1686,,486,,,,,67,"F"
1687,,487,,,,,1,"T"
1688,,488,,,,,42,"T"
1689,,489,,,,,75,"F"
1690,,490,,,,,28,"T"
1691,,491,,,,,33,"F"
1692,,492,,,,,54,"T"
1693,,493,,,,,83,"T"
1694,,494,,,,,99,"T"
1695,,495,,,,,25,"T"
1696,,496,,,,,54,"T"
1697,,497,,,,,48,"T"
1698,,498,,,,,17,"F"
1699,,499,,,,,58,"T"
1700,,500,,,,,40,"F"
1701,,501,,,,,64,"T"
1702,,502,,,,,15,"T"
1703,,503,,,,,35,"T"
1704,,504,,,,,98,"T"
1705,,505,,,,,26,"T"
1706,,506,,,,,80,"F"
1707,,507,,,,,86,"F"
1708,,508,,,,,76,"T"
1709,,509,,,,,8,"F"
1710,,510,,,,,33,"F"
1711,,511,,,,,92,"F"
1712,,512,,,,,96,"F"
1713,,513,,,,,56,"T"
1714,,514,,,,,98,"T"
1715,,515,,,,,13,"T"
1716,,516,,,,,17,"F"
1717,,517,,,,,89,"T"
1718,,518,,,,,43,"T"
1719,,519,,,,,34,"F"
1720,,520,,,,,50,"F"
1721,,521,,,,,32,"T"
1722,,522,,,,,98,"T"
1723,,523,,,,,63,"F"
1724,,524,,,,,92,"T"
1725,,525,,,,,78,"T"
1726,,526,,,,,83,"F"
1727,,527,,,,,19,"T"
1728,,528,,,,,19,"F"
1729,,529,,,,,47,"T"
1730,,530,,,,,4,"T"
1731,,531,,,,,80,"F"
1732,,532,,,,,31,"F"
1733,,533,,,,,76,"T"
1734,,534,,,,,74,"T"
1735,,535,,,,,81,"F"
1736,,536,,,,,45,"F"
1737,,537,,,,,23,"F"
1738,,538,,,,,79,"F"
1739,,539,,,,,87,"T"
1740,,540,,,,,1,"T"
1741,,541,,,,,5,"T"
1742,,542,,,,,12,"T"
1743,,543,,,,,75,"T"
1744,,544,,,,,63,"T"
1745,,545,,,,,31,"T"
1746,,546,,,,,98,"F"
1747,,547,,,,,60,"F"
1748,,548,,,,,72,"F"
1749,,549,,,,,19,"T"
1750,,550,,,,,11,"F"
1751,,551,,,,,23,"F"
1752,,552,,,,,28,"T"
1753,,553,,,,,38,"T"
1754,,554,,,,,98,"F"
1755,,555,,,,,44,"F"
1756,,556,,,,,41,"T"
1757,,557,,,,,66,"F"
1758,,558,,,,,21,"T"
1759,,559,,,,,90,"T"
1760,,560,,,,,27,"F"
1761,,561,,,,,82,"T"
1762,,562,,,,,34,"T"
1763,,563,,,,,62,"T"
1764,,564,,,,,6,"F"
1765,,565,,,,,89,"F"
1766,,566,,,,,20,"F"
1767,,567,,,,,93,"F"
1768,,568,,,,,84,"T"
1769,,569,,,,,52,"F"
1770,,570,,,,,63,"T"
1771,,571,,,,,44,"F"
1772,,572,,,,,46,"F"
1773,,573,,,,,47,"T"
1774,,574,,,,,32,"T"
1775,,575,,,,,76,"F"
1776,,576,,,,,76,"F"
1777,,577,,,,,54,"T"
1778,,578,,,,,50,"T"
1779,,579,,,,,91,"T"
