duracion,dia,id_servicio,ID_IPS,capacidad,capacidad_max,horainicio
72,23/04/2010 10:00,516,2,21,21,1:52:48
8,15/11/2012 16:44,517,39,24,30,17:23:10
36,7/01/2019 2:19,518,71,27,17,14:10:40
33,19/08/2019 10:00,519,88,17,7,9:30:48
37,24/02/2015 3:50,520,94,26,5,16:25:46
80,17/04/2011 7:16,521,60,5,11,15:31:42
42,4/04/2018 23:10,522,25,10,28,10:19:39
16,5/03/2018 19:37,523,12,21,11,5:04:28
47,14/11/2013 20:27,524,19,24,8,16:19:40
30,11/04/2011 18:02,525,39,9,21,7:25:02
68,23/02/2013 11:36,526,71,14,16,9:13:11
8,24/06/2019 7:06,527,79,15,14,11:25:57
19,6/03/2017 1:00,528,37,24,27,17:52:15
10,20/02/2013 23:47,529,88,14,3,20:24:03
1,9/07/2016 16:44,530,59,21,14,1:47:38
83,21/09/2018 19:21,531,62,24,5,8:27:17
20,23/08/2012 3:10,532,80,28,16,20:23:17
9,3/04/2015 11:51,533,17,5,23,21:19:50
65,4/02/2011 9:59,534,81,18,16,10:02:25
55,2/12/2009 11:44,535,25,29,5,14:03:43
58,28/12/2014 10:30,536,1,14,14,19:40:03
21,24/02/2010 23:23,537,21,11,29,1:16:33
40,19/01/2018 12:32,538,68,4,30,8:45:47
24,25/10/2010 19:46,539,3,30,3,1:08:10
31,19/09/2014 22:57,540,16,2,22,6:30:37
50,19/09/2014 7:28,541,47,25,22,6:02:06
23,16/06/2015 9:47,542,34,24,13,14:11:54
17,11/02/2012 7:25,543,95,3,8,9:27:19
56,13/01/2012 17:38,544,7,17,5,5:56:13
51,4/05/2018 9:58,545,100,5,17,11:31:40
2,31/01/2018 16:29,546,48,1,17,8:26:40
10,10/08/2015 10:27,547,6,2,25,0:09:50
75,30/05/2014 16:01,548,29,27,29,21:03:39
61,12/04/2015 4:29,549,29,25,3,6:05:43
60,2/03/2012 10:28,550,11,7,3,14:25:56
31,13/08/2010 0:02,551,61,14,1,20:03:10
89,20/05/2018 11:17,552,35,29,23,1:52:06
90,21/02/2019 1:46,553,64,7,8,9:39:11
60,10/04/2018 10:24,554,32,19,24,8:41:52
68,22/09/2012 23:59,555,26,26,15,7:06:21
82,10/04/2012 2:02,556,34,1,13,17:44:48
33,11/09/2016 12:49,557,3,13,12,6:54:48
46,17/11/2014 14:18,558,57,12,18,12:52:26
46,29/08/2010 12:26,559,38,20,23,18:21:16
34,11/08/2010 9:28,560,14,12,22,5:13:41
44,25/11/2013 11:02,561,91,30,25,20:47:09
8,22/02/2015 18:04,562,96,30,16,7:18:15
29,3/12/2014 0:04,563,13,27,23,20:24:08
27,7/01/2014 21:49,564,10,13,29,3:59:03
40,4/11/2014 1:43,565,73,27,21,23:14:10
85,3/09/2017 7:30,566,34,23,30,1:42:33
36,5/08/2016 0:06,567,8,15,12,0:25:25
23,3/06/2015 11:26,568,23,7,18,7:46:51
82,10/12/2013 22:49,569,87,17,21,2:38:49
73,9/08/2017 1:15,570,19,30,21,7:45:37
31,16/11/2015 8:29,571,38,17,13,10:42:11
27,20/03/2013 6:56,572,5,22,16,4:49:43
16,25/11/2019 1:34,573,12,24,30,6:28:20
58,3/03/2013 23:53,574,31,16,9,15:23:34
3,28/06/2012 15:45,575,75,20,24,14:48:31
26,4/08/2013 11:20,576,36,30,24,23:32:35
26,11/10/2012 10:10,577,62,15,20,11:13:01
18,29/08/2010 17:30,578,60,16,16,6:00:36
49,1/08/2015 9:51,579,15,25,29,20:24:23
51,18/02/2010 10:13,580,11,21,15,15:10:56
23,26/11/2019 4:03,581,73,14,19,7:46:43
1,16/03/2015 19:02,582,67,16,4,6:41:49
12,6/05/2013 8:51,583,95,9,6,3:47:29
18,4/09/2018 10:39,584,3,15,19,18:36:06
89,26/05/2017 6:55,585,22,21,8,21:59:47
53,29/03/2012 18:48,586,65,2,12,7:51:37
8,29/04/2018 12:35,587,91,9,8,1:52:45
29,27/08/2018 15:27,588,23,8,16,23:39:55
83,26/06/2016 17:20,589,84,12,20,20:05:41
26,3/03/2016 2:36,590,78,10,2,11:08:54
37,15/05/2016 7:45,591,21,13,14,11:33:41
55,28/04/2018 13:57,592,62,12,28,19:17:25
9,13/02/2017 7:51,593,1,27,13,23:17:34
4,15/03/2012 13:37,594,57,1,20,17:30:49
72,3/01/2019 2:33,595,29,19,11,4:16:58
26,17/01/2018 16:16,596,74,6,4,18:27:49
35,31/05/2014 18:45,597,53,26,5,22:52:58
28,24/10/2013 11:47,598,77,17,19,8:59:12
15,11/11/2009 5:35,599,78,26,13,22:48:05
26,3/03/2010 20:51,600,91,27,22,7:59:52
18,11/04/2012 23:28,601,98,21,22,5:47:46
82,27/07/2015 5:28,602,88,14,14,12:25:46
19,11/02/2011 15:05,603,15,19,30,2:01:50
53,14/08/2016 23:25,604,13,29,11,11:22:26
68,10/03/2015 8:49,605,22,10,22,22:33:42
39,20/05/2016 3:20,606,89,9,12,2:24:26
37,17/04/2015 17:15,607,35,8,9,8:50:41
48,4/03/2010 12:09,608,45,16,1,15:44:55
2,29/09/2014 14:33,609,69,22,19,18:34:01
1,12/03/2015 2:20,610,27,19,9,15:52:39
19,24/03/2016 1:23,611,68,14,8,23:17:25
74,27/10/2015 15:33,612,47,22,12,5:56:28
18,7/06/2013 22:07,613,42,23,19,16:13:37
22,28/01/2014 12:20,614,86,15,7,21:55:48
41,3/03/2013 19:17,615,82,21,10,2:14:09
64,20/12/2010 18:55,616,38,21,14,14:00:57
28,7/03/2018 6:54,617,2,30,27,16:48:42
75,14/05/2014 7:54,618,62,28,26,10:42:12
75,22/11/2015 5:51,619,30,28,22,12:17:35
10,31/05/2018 22:09,620,55,20,30,4:09:12
68,8/11/2018 17:39,621,26,18,24,15:31:21
12,4/06/2011 10:11,622,80,11,21,14:11:46
61,7/11/2016 17:03,623,39,6,4,3:22:38
82,11/12/2017 20:09,624,8,6,2,19:07:24
15,10/01/2018 22:29,625,89,18,24,8:02:37
31,13/08/2013 20:14,626,79,21,20,5:25:00
58,2/07/2018 16:34,627,92,5,27,23:38:12
69,8/06/2011 4:20,628,89,16,21,9:11:19
22,18/05/2016 11:14,629,40,27,26,16:16:56
30,26/06/2014 11:05,630,78,3,26,2:48:26
39,11/01/2016 3:57,631,11,24,26,12:14:23
68,11/03/2017 8:18,632,44,25,23,6:26:36
42,7/04/2016 6:09,633,19,15,9,2:30:58
87,20/03/2011 7:55,634,81,13,18,13:21:57
42,10/07/2010 22:24,635,42,1,20,6:46:52
8,24/12/2013 21:30,636,70,28,10,21:17:12
72,17/03/2015 2:55,637,21,2,11,22:47:43
23,4/05/2012 1:27,638,59,2,19,3:46:43
26,30/04/2019 4:26,639,97,9,30,23:27:09
77,24/04/2015 2:19,640,27,17,23,8:50:06
82,26/04/2013 12:46,641,59,19,3,17:22:57
64,28/12/2009 15:11,642,81,25,24,2:28:28
59,24/11/2012 14:24,643,80,3,19,17:04:03
71,9/02/2018 6:02,644,46,6,2,5:31:31
21,7/06/2017 20:43,645,9,8,26,0:01:52
7,14/08/2018 4:35,646,23,20,10,2:32:42
83,17/08/2013 12:41,647,100,22,27,16:36:29
76,6/01/2018 1:25,648,70,25,10,22:29:43
86,8/07/2018 19:29,649,2,17,1,23:48:42
5,4/06/2015 2:10,650,14,6,24,5:29:16
32,5/04/2016 10:23,651,13,11,15,12:57:19
53,16/04/2013 14:17,652,70,9,13,16:19:17
30,9/07/2011 20:39,653,21,21,5,5:18:04
24,20/04/2016 4:15,654,53,6,19,18:34:12
84,4/08/2018 14:11,655,41,7,25,2:32:06
54,22/01/2012 17:45,656,24,6,11,10:24:18
36,12/03/2011 17:02,657,46,24,23,21:00:10
27,13/08/2016 23:24,658,83,21,1,3:56:53
82,11/10/2012 7:53,659,79,28,4,6:04:28
8,2/10/2018 14:39,660,10,9,12,13:28:24
87,9/02/2016 15:29,661,93,25,4,22:53:03
62,7/10/2018 21:58,662,57,26,27,22:31:33
1,17/09/2017 6:02,663,47,11,14,10:16:24
39,3/02/2012 4:06,664,77,15,3,7:42:05
62,9/02/2014 17:51,665,71,9,16,6:55:08
39,11/08/2016 14:30,666,40,4,4,15:30:09
87,23/06/2012 0:16,667,1,6,10,3:32:33
71,4/09/2018 8:05,668,80,26,24,2:46:32
65,17/08/2010 18:06,669,27,25,6,15:50:32
79,4/12/2011 23:05,670,2,25,23,9:46:03
69,9/01/2017 4:19,671,71,24,23,5:51:56
47,7/12/2012 7:52,672,58,17,5,3:01:55
60,20/02/2012 15:59,673,26,25,23,16:21:43
15,20/04/2019 8:14,674,28,10,8,2:48:32
51,7/08/2010 13:31,675,63,24,29,16:19:43
31,25/08/2017 0:37,676,14,1,25,4:34:58
0,10/04/2013 21:48,677,30,19,8,9:22:14
14,6/07/2015 9:53,678,44,6,9,1:53:13
14,11/01/2015 18:34,679,70,16,26,20:30:16
20,9/01/2018 3:14,680,65,3,2,13:11:53
14,4/04/2019 8:34,681,63,25,16,8:42:21
38,14/05/2013 2:41,682,33,27,28,3:27:59
28,25/02/2011 20:21,683,97,14,4,10:21:20
33,18/06/2014 12:38,684,48,16,23,13:46:18
76,20/06/2016 22:50,685,85,15,10,11:34:25
20,3/08/2011 7:06,686,92,6,25,23:17:39
63,25/02/2014 2:14,687,61,4,26,20:01:04
90,4/02/2010 2:18,688,36,11,12,0:27:29
77,17/04/2013 7:52,689,3,8,16,19:14:41
24,14/01/2011 2:11,690,8,20,12,10:43:47
38,14/11/2012 0:08,691,48,30,16,22:50:52
71,5/02/2013 4:18,692,14,2,24,20:15:01
78,11/07/2018 12:07,693,53,19,28,22:01:52
26,14/08/2014 13:49,694,1,27,17,15:23:05
27,20/06/2017 17:20,695,91,3,10,22:01:32
58,26/07/2012 13:55,696,39,15,23,4:15:20
29,5/07/2012 16:17,697,37,26,2,9:09:36
9,17/06/2012 16:19,698,48,25,4,8:58:11
65,5/11/2013 4:32,699,82,30,6,16:55:12
69,30/09/2010 15:59,700,64,21,4,23:23:53
51,19/02/2017 7:10,701,13,21,18,15:40:03
1,28/08/2010 19:21,702,21,3,12,1:22:59
73,8/03/2017 23:18,703,85,9,20,12:22:45
63,2/05/2017 1:11,704,29,20,5,22:21:49
46,30/10/2011 13:28,705,50,7,1,21:05:41
74,24/06/2010 7:05,706,94,13,20,17:17:47
27,10/02/2013 9:22,707,2,7,13,14:14:03
74,7/02/2017 13:12,708,83,19,30,4:52:07
47,16/12/2016 16:42,709,58,13,16,23:06:04
31,14/12/2013 8:51,710,48,5,8,6:27:07
47,13/12/2017 16:54,711,99,19,13,23:15:50
47,26/07/2010 4:55,712,44,29,7,12:11:04
56,25/02/2012 2:26,713,3,16,5,14:49:47
9,24/12/2010 2:00,714,32,29,16,0:31:57
10,9/02/2010 5:22,715,59,18,25,2:14:06
80,13/12/2014 18:15,716,65,6,19,12:57:02
62,18/12/2017 18:29,717,78,21,4,10:33:36
75,10/11/2013 11:40,718,37,6,22,12:51:55
63,24/10/2010 17:54,719,34,26,15,2:30:31
26,14/11/2018 12:18,720,77,28,30,8:23:37
71,16/06/2016 10:37,721,80,4,27,20:51:29
85,23/09/2019 9:25,722,36,30,9,5:19:07
9,10/02/2015 10:03,723,46,1,4,9:54:25
39,19/01/2010 5:15,724,82,8,15,19:16:54
12,11/11/2009 13:52,725,59,4,8,14:50:02
69,22/11/2009 19:15,726,64,8,14,4:09:50
25,12/11/2009 12:27,727,23,8,20,10:09:44
88,1/11/2015 8:31,728,80,2,1,9:30:38
38,17/02/2015 16:47,729,7,23,19,5:38:19
8,7/12/2016 15:46,730,31,8,25,21:53:04
31,14/01/2011 7:01,731,26,16,20,18:34:14
40,6/06/2016 10:57,732,60,23,30,23:59:40
21,17/04/2018 0:41,733,36,6,28,15:52:32
6,2/11/2016 15:17,734,28,19,5,14:38:08
86,7/07/2016 8:01,735,9,6,14,18:50:12
89,21/02/2012 6:35,736,81,29,2,7:04:52
87,4/07/2011 20:33,737,39,7,22,11:45:37
68,8/12/2011 23:08,738,6,23,10,20:36:41
74,20/06/2019 22:00,739,68,7,29,1:02:04
83,10/04/2018 4:30,740,54,7,25,13:31:47
37,21/10/2018 14:40,741,14,18,19,14:41:35
66,2/12/2018 12:39,742,99,15,14,4:40:26
23,5/07/2019 15:05,743,21,6,8,22:50:48
25,19/01/2012 22:11,744,75,28,13,2:54:48
48,23/05/2014 18:15,745,77,13,6,2:15:50
67,28/01/2017 19:19,746,26,7,16,3:42:09
81,28/12/2010 20:49,747,4,27,2,1:47:29
66,14/08/2017 22:23,748,81,17,17,18:57:56
40,20/05/2013 18:33,749,99,20,9,10:17:32
65,26/04/2018 15:28,750,51,23,4,12:17:59
27,27/12/2010 5:20,751,4,29,12,15:58:42
19,31/12/2018 3:10,752,6,25,21,9:43:59
88,10/11/2018 10:55,753,81,3,19,10:06:34
83,23/06/2011 2:12,754,54,23,8,23:58:34
62,7/12/2016 12:32,755,9,7,6,5:11:38
50,23/05/2018 13:10,756,13,12,23,13:04:21
79,16/04/2015 15:05,757,59,1,15,12:00:44
16,20/08/2013 4:19,758,22,26,18,18:17:07
27,9/08/2017 11:00,759,94,30,17,1:16:52
73,14/12/2011 5:19,760,55,8,14,9:11:00
32,22/06/2015 0:06,761,56,16,3,8:55:40
12,19/07/2015 6:28,762,27,8,9,3:25:26
85,17/02/2014 13:26,763,87,8,18,9:23:31
74,26/04/2015 17:05,764,17,2,16,22:50:57
57,30/01/2010 21:18,765,91,14,5,15:57:49
68,11/10/2018 14:07,766,6,27,4,11:21:41
81,18/08/2014 6:08,767,37,24,14,6:04:22
76,9/05/2014 1:13,768,11,1,16,10:01:21
70,6/09/2018 13:58,769,37,6,18,20:43:18
35,11/05/2019 0:46,770,55,28,3,13:08:39
6,12/10/2011 16:14,771,54,20,3,13:48:03
88,4/03/2014 14:32,772,17,6,4,11:40:56
12,14/06/2017 6:21,773,28,8,2,7:57:33
51,10/06/2013 13:14,774,57,2,10,17:16:12
7,30/06/2015 14:05,775,76,15,8,22:08:28
56,25/11/2019 7:11,776,52,19,1,17:42:32
86,2/08/2012 8:52,777,38,10,24,0:22:22
9,21/03/2013 10:21,778,2,24,23,21:00:48
1,9/08/2016 22:09,779,71,18,17,16:34:51
71,30/11/2015 12:27,780,88,19,9,8:51:52
65,13/05/2012 4:23,781,25,17,23,2:52:02
51,13/07/2017 15:50,782,34,25,20,14:45:58
56,25/11/2011 23:15,783,64,24,29,5:41:04
27,3/02/2010 4:16,784,54,27,10,9:49:23
20,13/10/2013 2:36,785,75,28,24,18:58:37
81,28/03/2012 8:48,786,47,17,20,18:22:28
68,3/11/2013 9:44,787,33,18,19,2:36:09
6,26/02/2014 20:51,788,13,14,21,21:57:59
3,2/06/2012 4:37,789,52,13,25,4:17:40
83,5/12/2013 18:29,790,80,11,8,6:34:24
59,13/03/2014 20:26,791,75,16,7,18:30:07
8,17/12/2012 8:29,792,96,24,21,16:40:35
64,20/06/2017 9:14,793,86,10,11,12:16:01
14,28/04/2015 11:33,794,56,1,3,20:50:00
38,20/02/2011 5:50,795,30,25,27,10:40:20
80,21/07/2019 21:32,796,89,29,14,21:18:44
12,6/06/2016 1:17,797,3,8,28,16:57:55
86,6/11/2015 10:34,798,82,15,16,11:07:32
41,7/12/2009 13:56,799,24,3,7,21:00:41
3,3/08/2011 0:22,800,24,2,26,1:38:27
5,20/11/2012 14:30,801,11,15,26,14:57:40
84,27/02/2014 5:24,802,37,3,26,14:08:18
62,15/05/2017 21:04,803,82,21,5,18:39:22
50,12/12/2010 11:13,804,96,2,28,6:57:13
54,14/01/2016 12:17,805,62,16,6,15:18:43
66,1/01/2016 17:18,806,14,20,25,10:34:58
41,4/07/2013 4:38,807,52,16,6,19:05:47
81,14/11/2019 22:37,808,67,23,26,14:31:50
56,5/03/2018 17:34,809,19,6,13,9:11:01
20,8/07/2016 13:36,810,80,24,17,11:13:55
86,24/05/2017 7:42,811,82,25,30,17:48:44
47,19/01/2018 20:43,812,67,3,24,18:13:11
49,12/07/2013 13:25,813,28,5,13,6:52:36
72,3/10/2019 13:33,814,42,17,26,2:45:38
63,26/02/2019 3:41,815,11,30,5,1:59:28
41,3/02/2016 18:52,816,80,8,28,6:14:14
54,18/01/2019 9:22,817,29,3,3,18:26:02
43,23/09/2017 9:10,818,46,30,8,12:07:35
30,18/12/2013 10:42,819,46,23,22,6:30:54
57,17/09/2011 10:21,820,63,14,12,8:57:38
88,10/08/2012 19:51,821,75,6,20,0:47:16
48,21/07/2019 20:45,822,35,4,15,2:34:56
90,3/11/2018 1:55,823,28,10,19,13:31:08
14,23/03/2013 15:13,824,69,22,4,9:20:21
39,1/10/2018 11:39,825,58,7,15,20:25:59
54,31/07/2019 18:48,826,61,25,2,1:32:45
35,14/02/2013 18:20,827,2,23,1,6:05:24
82,26/12/2009 19:56,828,29,5,1,16:03:53
82,28/12/2017 19:25,829,95,18,14,15:15:32
73,28/03/2016 17:08,830,92,27,30,22:08:23
48,25/08/2012 3:34,831,31,13,17,9:58:28
44,21/04/2012 16:14,832,35,19,18,2:47:00
50,4/09/2017 14:47,833,16,3,16,14:25:17
66,28/10/2017 5:02,834,67,6,29,5:59:03
28,9/11/2018 14:30,835,6,14,14,3:22:35
73,22/06/2019 4:02,836,85,9,3,19:21:43
26,9/12/2015 6:34,837,44,28,10,20:06:20
11,22/04/2011 23:43,838,29,2,12,5:47:33
58,17/02/2015 19:07,839,57,8,5,12:19:32
88,2/08/2013 13:44,840,26,2,15,22:58:08
37,29/10/2012 16:19,841,26,2,7,6:12:32
11,21/07/2012 16:06,842,18,29,30,2:06:40
37,22/08/2013 22:51,843,67,18,29,11:03:20
80,4/02/2015 3:05,844,20,25,7,10:50:00
41,28/03/2018 20:37,845,62,30,8,13:39:18
80,17/02/2019 16:59,846,93,18,6,2:18:08
20,20/04/2014 2:01,847,68,2,7,0:33:32
17,27/08/2018 21:14,848,79,14,30,0:57:17
56,26/06/2014 14:16,849,5,30,22,13:07:15
75,21/07/2017 16:18,850,47,2,10,16:11:10
41,4/12/2017 2:39,851,91,11,27,7:45:34
76,14/08/2019 1:46,852,83,23,26,22:14:34
83,6/11/2014 4:27,853,71,30,2,0:28:37
9,4/11/2012 11:39,854,6,28,16,15:50:01
20,1/03/2018 17:51,855,84,10,3,0:32:53
2,13/03/2014 22:38,856,78,25,24,23:48:14
35,12/05/2014 12:32,857,14,17,17,16:29:48
55,23/04/2018 2:09,858,70,18,10,12:36:06
64,9/10/2015 21:03,859,16,9,14,15:40:34
57,2/03/2010 5:14,860,93,28,15,9:49:15
19,7/02/2010 2:52,861,73,19,18,0:00:50
90,6/06/2015 6:40,862,58,30,9,10:53:32
18,17/08/2012 5:34,863,48,3,27,9:17:59
89,31/08/2016 14:41,864,49,5,24,14:02:11
32,25/12/2009 17:55,865,91,24,18,8:40:41
57,24/03/2014 4:09,866,52,14,20,6:48:09
67,29/12/2012 8:02,867,74,18,29,14:21:08
10,7/10/2016 21:38,868,82,23,6,5:13:19
13,21/12/2012 17:41,869,8,25,12,0:25:12
61,28/04/2014 23:39,870,48,8,2,14:02:55
40,14/07/2019 15:36,871,72,2,7,15:19:32
24,14/03/2017 14:37,872,49,14,3,14:19:30
86,10/07/2016 1:20,873,9,30,12,13:03:22
30,19/03/2015 5:25,874,3,6,7,6:34:05
36,24/11/2010 1:02,875,13,29,21,10:54:35
7,21/10/2013 11:58,876,16,26,6,1:00:55
33,16/08/2012 9:56,877,73,20,28,20:52:47
73,24/11/2011 1:15,878,79,26,22,12:44:32
50,31/07/2010 4:25,879,62,21,15,0:37:40
22,13/02/2012 10:05,880,54,21,12,16:09:55
88,27/09/2013 20:18,881,65,28,14,10:48:20
18,2/02/2015 5:43,882,30,15,16,14:27:39
29,19/12/2013 9:57,883,71,18,25,21:49:58
85,24/02/2019 18:37,884,7,26,20,3:57:11
3,17/03/2016 9:54,885,28,22,26,8:11:33
48,29/12/2015 15:38,886,22,8,10,17:15:47
67,2/09/2015 20:49,887,68,3,6,21:16:18
4,6/12/2018 21:29,888,99,17,25,20:57:43
72,14/11/2014 21:23,889,47,4,15,4:36:43
38,2/08/2015 9:40,890,18,21,16,2:03:38
62,21/02/2012 8:15,891,57,13,9,20:16:28
79,14/09/2012 8:42,892,48,26,13,19:00:49
5,6/09/2011 13:30,893,40,7,16,17:01:46
73,24/03/2018 8:28,894,28,6,11,23:35:16
49,28/04/2016 8:58,895,50,20,22,13:11:47
10,16/04/2012 16:04,896,19,19,11,16:06:19
69,3/09/2015 17:00,897,71,29,30,16:12:22
58,18/12/2017 22:45,898,78,1,26,2:30:02
80,13/12/2015 8:16,899,32,1,16,17:54:19
14,28/07/2010 12:16,900,94,11,12,13:05:00
54,6/06/2011 14:03,901,85,24,9,21:56:21
80,17/06/2016 17:41,902,45,21,14,22:15:50
62,13/02/2016 13:14,903,22,8,16,1:45:36
67,15/06/2015 19:59,904,27,11,23,9:36:50
21,20/04/2019 3:46,905,98,11,21,4:56:50
85,2/05/2010 13:30,906,96,28,28,13:07:20
41,8/02/2019 20:25,907,92,18,10,1:56:07
61,2/06/2018 23:39,908,58,3,13,11:38:17
36,8/07/2010 3:44,909,47,12,4,8:18:11
17,2/02/2010 2:38,910,24,9,27,0:19:10
88,9/10/2017 21:34,911,28,29,29,10:04:14
63,18/08/2010 14:40,912,86,22,30,4:51:57
46,20/01/2015 11:08,913,93,18,14,9:24:59
6,26/03/2016 7:24,914,35,23,14,8:07:47
55,16/01/2015 0:36,915,42,16,25,4:43:23
50,29/07/2013 16:52,916,71,1,7,21:21:30
48,4/01/2011 21:42,917,52,24,23,15:07:02
65,8/08/2012 21:47,918,14,17,3,19:29:25
18,9/12/2010 12:58,919,74,15,3,19:07:07
57,18/09/2015 19:40,920,3,26,7,3:34:36
19,28/02/2015 4:34,921,19,30,30,23:03:55
53,17/12/2013 2:17,922,28,12,3,3:03:37
63,21/03/2016 14:56,923,40,10,9,13:59:00
59,1/02/2012 0:23,924,42,4,9,2:32:03
89,8/08/2013 2:16,925,53,8,1,6:12:30
39,23/01/2016 4:13,926,61,3,9,21:21:12
7,12/06/2016 18:06,927,57,29,10,12:00:12
73,1/06/2010 9:04,928,39,27,7,23:18:36
87,24/07/2011 4:26,929,37,3,2,11:13:46
64,26/03/2018 4:39,930,7,5,1,18:15:28
15,4/03/2019 22:46,931,79,17,6,9:56:08
16,20/08/2019 11:36,932,25,23,8,11:00:58
80,7/05/2014 6:37,933,5,4,27,3:42:07
17,19/03/2015 20:41,934,97,26,27,9:37:58
3,26/03/2019 15:17,935,90,24,24,10:42:38
29,29/10/2015 21:06,936,29,1,21,1:11:56
39,14/04/2018 9:44,937,3,11,8,11:20:55
0,27/03/2011 3:07,938,72,23,5,15:41:04
51,25/10/2013 4:35,939,50,27,16,8:37:53
65,19/07/2016 5:46,940,11,20,1,20:13:22
48,16/11/2019 10:47,941,96,26,13,23:24:16
27,28/02/2016 16:58,942,86,26,27,3:25:02
31,17/10/2011 13:00,943,88,4,20,6:06:39
20,22/07/2013 0:31,944,38,8,24,7:45:50
5,26/03/2012 0:33,945,14,30,9,12:50:16
69,15/08/2017 1:14,946,40,4,2,12:52:15
21,22/12/2013 16:06,947,12,8,12,14:42:50
75,1/12/2011 14:22,948,93,17,14,15:26:15
77,2/11/2010 3:09,949,8,3,1,0:33:16
4,23/11/2009 7:57,950,73,27,15,14:28:02
78,14/11/2014 16:04,951,71,18,4,23:17:31
62,28/05/2015 8:34,952,90,29,19,23:02:06
1,5/10/2017 22:39,953,8,27,20,8:23:19
7,27/10/2019 11:33,954,29,14,7,15:58:57
78,9/02/2016 18:34,955,74,22,25,7:10:54
47,29/04/2010 17:55,956,3,1,30,19:06:00
36,26/07/2019 9:01,957,24,2,20,15:08:09
37,9/09/2018 6:14,958,82,28,2,2:00:43
17,17/11/2019 10:04,959,60,7,6,5:53:23
15,5/05/2014 17:37,960,26,30,21,8:25:08
55,13/02/2011 4:18,961,23,9,18,11:42:49
40,13/10/2015 4:44,962,23,25,26,13:40:35
66,4/10/2018 1:42,963,44,6,19,15:45:16
44,25/03/2012 1:07,964,42,19,20,7:08:34
37,13/02/2019 5:19,965,45,28,7,20:45:44
29,4/06/2013 4:23,966,45,17,3,5:00:27
85,30/10/2013 10:59,967,26,3,2,17:45:17
19,12/04/2011 14:21,968,39,9,25,17:28:30
27,19/08/2019 8:49,969,72,12,8,6:53:07
87,3/06/2015 17:09,970,7,29,26,23:47:36
57,1/02/2019 2:27,971,30,4,16,0:59:23
42,26/11/2009 2:42,972,19,20,7,5:35:35
28,25/11/2013 11:00,973,100,7,20,16:10:26
26,7/06/2016 20:41,974,94,28,13,7:16:20
47,9/07/2012 3:01,975,47,20,17,9:41:15
2,24/12/2014 1:06,976,73,19,15,21:09:24
68,17/01/2016 18:41,977,30,6,25,7:57:40
59,10/01/2018 4:43,978,27,15,7,6:08:21
69,17/03/2011 7:01,979,30,21,28,23:20:56
35,7/09/2019 18:26,980,81,7,11,8:12:34
75,30/05/2010 20:18,981,49,29,21,20:45:42
13,11/11/2017 21:30,982,99,12,6,19:57:01
2,17/07/2016 5:26,983,61,25,28,11:35:47
35,8/08/2011 0:48,984,75,15,3,3:00:46
46,3/11/2014 20:00,985,76,25,16,21:55:05
47,19/05/2011 5:47,986,23,5,24,13:18:51
16,16/04/2019 3:14,987,4,30,22,1:51:36
13,20/09/2014 0:18,988,44,6,7,21:11:04
3,14/09/2013 9:57,989,94,26,26,23:12:21
34,7/10/2017 5:23,990,1,16,12,1:55:28
82,3/06/2019 8:11,991,64,11,21,15:37:28
46,12/06/2018 18:32,992,30,3,30,16:45:15
54,18/02/2012 12:37,993,25,10,21,20:41:03
2,17/03/2016 19:23,994,22,23,10,9:56:55
15,23/12/2013 22:13,995,99,18,3,20:14:54
76,27/11/2018 5:57,996,94,23,10,23:47:59
25,21/09/2010 3:52,997,21,9,21,2:13:16
30,17/06/2012 7:54,998,91,20,18,16:17:01
68,5/10/2012 10:27,999,72,23,17,3:37:30
50,12/02/2015 4:45,1000,16,30,22,4:56:35
6,16/12/2016 1:52,1001,11,27,24,13:47:56
53,25/05/2016 16:57,1002,24,8,11,19:38:03
89,29/11/2015 1:17,1003,23,9,24,14:44:40
35,23/08/2015 19:34,1004,13,20,15,0:47:15
38,19/11/2016 16:11,1005,89,30,13,19:09:57
82,30/03/2010 7:04,1006,95,24,13,17:14:15
46,27/01/2018 2:19,1007,46,29,14,8:58:20
18,23/11/2009 10:36,1008,29,6,29,22:10:48
55,27/11/2011 6:07,1009,91,27,16,14:04:37
48,30/11/2012 2:54,1010,43,19,1,21:54:51
70,19/10/2016 20:30,1011,83,13,20,10:12:00
12,16/12/2011 15:02,1012,10,28,8,6:36:53
26,19/11/2013 10:41,1013,77,7,22,6:21:01
5,8/09/2018 8:43,1014,4,24,2,0:17:59
22,24/01/2018 11:05,1015,4,16,26,6:06:08
3,22/10/2013 8:23,1016,73,12,28,22:50:26
27,8/11/2013 7:46,1017,77,29,29,0:53:51
62,30/12/2011 9:04,1018,97,1,22,1:49:43
4,16/08/2018 2:08,1019,7,15,20,14:28:07
4,29/08/2018 12:47,1020,51,14,29,6:25:21
59,8/10/2013 8:30,1021,64,26,19,13:17:53
42,1/05/2018 23:12,1022,96,29,4,9:13:20
22,16/10/2017 6:06,1023,37,29,21,1:05:52
47,12/06/2010 16:02,1024,93,4,14,8:43:15
45,17/05/2017 2:01,1025,88,28,6,20:04:28
38,2/03/2015 22:01,1026,70,21,17,5:08:44
59,20/03/2016 23:06,1027,69,11,1,22:50:45
47,31/08/2011 0:25,1028,10,19,6,19:21:31
85,20/06/2012 7:02,1029,92,29,25,22:46:48
68,23/12/2009 23:27,1030,67,8,20,11:11:49
